platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status,video_views
pinterest,pin_2315,2025-12-03 17:00:00+00:00,172,8,0.109595,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-10-18 09:00:00+00:00,203,275,0.236893,USD,VALIDATED,PAUSED,0
pinterest,None,2026-01-04 01:00:00+00:00,143,8,0.116221,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-09-20 13:00:00+00:00,93,1,0.054717,USD,VALIDATED,ACTIVE,0
pinterest,pin_3173,2026-01-12 08:00:00+00:00,608,36,0.335134,USD,VALIDATED,PAUSED,0
pinterest,pin_1463,2025-12-06 13:00:00+00:00,208,5,0.10598,USD,PUBLISHED,ACTIVE,0
pinterest,pin_306,2025-11-03 05:00:00+00:00,288,15,0.165385,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-29 14:00:00+00:00,187,15,0.241012,USD,VALIDATED,ACTIVE,0
pinterest,pin_2353,2026-01-08 12:00:00+00:00,109,10,0.013145,USD,VALIDATED,ACTIVE,0
pinterest,pin_437,2025-09-26 04:00:00+00:00,688,43,0.568409,USD,RECEIVED,ACTIVE,0
pinterest,pin_481,2025-10-24 05:00:00+00:00,327,2,0.065438,USD,RECEIVED,ACTIVE,0
pinterest,pin_387,2025-11-22 19:00:00+00:00,104,1,0.025271,USD,PUBLISHED,PAUSED,0
pinterest,pin_2715,2025-10-19 20:00:00+00:00,177,4,0.093481,USD,VALIDATED,ACTIVE,0
pinterest,pin_431,2025-10-28 17:00:00+00:00,186,1,0.116793,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-08 13:00:00+00:00,295,10,0.498459,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-10-31 14:00:00+00:00,453,9,0.225503,USD,ENRICHED,ACTIVE,0
pinterest,pin_1383,2025-11-29 11:00:00+00:00,80,5,0.028927,USD,VALIDATED,DRAFT,0
pinterest,pin_2809,2025-12-31 09:00:00+00:00,137,3,0.011676,USD,VALIDATED,DISAPPROVED,0
pinterest,pin_2986,2025-10-09 00:00:00+00:00,373,9,0.201099,USD,ENRICHED,PAUSED,0
pinterest,None,2025-12-01 20:00:00+00:00,44,6,0.002835,USD,VALIDATED,PAUSED,0
pinterest,None,2025-09-28 14:00:00+00:00,254,13,0.181235,USD,ENRICHED,ACTIVE,0
pinterest,pin_31,2025-09-21 20:00:00+00:00,29,0,0.000808,USD,ENRICHED,ACTIVE,0
pinterest,pin_1047,2025-10-15 20:00:00+00:00,353,24,0.114269,USD,VALIDATED,ACTIVE,0
pinterest,pin_1166,2025-12-21 04:00:00+00:00,123,5,0.027539,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-12-12 06:00:00+00:00,166,2,0.094605,USD,VALIDATED,PAUSED,0
pinterest,None,2025-11-09 01:00:00+00:00,252,8,0.087524,USD,ENRICHED,DRAFT,0
pinterest,None,2025-11-26 17:00:00+00:00,156,6,0.051726,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-10-09 08:00:00+00:00,155,5,0.045359,USD,VALIDATED,ACTIVE,0
pinterest,pin_92,2025-10-28 10:00:00+00:00,323,11,0.086554,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-11-25 06:00:00+00:00,148,7,0.104943,USD,VALIDATED,ACTIVE,0
pinterest,pin_1854,2025-12-22 17:00:00+00:00,144,4,0.044368,USD,RECEIVED,ACTIVE,0
pinterest,pin_830,2025-10-27 07:00:00+00:00,48,2,0.056633,USD,RECEIVED,ACTIVE,0
pinterest,pin_1213,2025-11-19 17:00:00+00:00,251,1,0.175777,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3381,2025-11-03 08:00:00+00:00,166,6,0.06431409957808916,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-11-03 19:00:00+00:00,386,12,0.089092,USD,ENRICHED,DRAFT,0
pinterest,pin_154,2025-10-02 15:00:00+00:00,113,2,0.040485,USD,VALIDATED,ACTIVE,0
pinterest,pin_3431,2025-12-17 19:00:00+00:00,94,4,0.066039,USD,ENRICHED,ACTIVE,0
pinterest,pin_519,2025-11-09 18:00:00+00:00,88,4,0.1049,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-11-16 17:00:00+00:00,133,5,0.075141,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2491,2025-10-22 04:00:00+00:00,104,5,0.042992,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-18 06:00:00+00:00,61,6,0.013956,USD,VALIDATED,PAUSED,0
pinterest,pin_3799,2025-10-21 16:00:00+00:00,180,6,0.034661,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1486,2025-09-29 18:00:00+00:00,156,2,0.282313,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-10-04 23:00:00+00:00,91,1,0.145464,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-10-31 16:00:00+00:00,331,9,0.135707,USD,ENRICHED,ARCHIVED,0
pinterest,pin_1356,2025-10-21 15:00:00+00:00,319,1,0.44503,USD,VALIDATED,ACTIVE,0
pinterest,pin_3176,2025-11-27 02:00:00+00:00,715,10,0.203098,USD,RECEIVED,PAUSED,0
pinterest,None,2025-11-26 10:00:00+00:00,140,0,0.069296,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-25 10:00:00+00:00,1119,51,1.096703,USD,RECEIVED,ACTIVE,0
pinterest,None,2025-11-18 22:00:00+00:00,323,11,0.044132,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-27 20:00:00+00:00,258,5,0.099889,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3203,2025-11-15 01:00:00+00:00,275,2,0.149636,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-14 03:00:00+00:00,412,0,0.073421,USD,RECEIVED,DRAFT,0
pinterest,None,2026-01-02 20:00:00+00:00,136,1,0.104277,USD,VALIDATED,ACTIVE,0
pinterest,pin_2473,2025-09-22 03:00:00+00:00,29,0,0.046232,USD,ENRICHED,PAUSED,0
pinterest,None,2025-10-30 03:00:00+00:00,174,17,0.11471,USD,VALIDATED,ACTIVE,0
pinterest,pin_939,2026-01-08 08:00:00+00:00,277,37,0.044124,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-09-23 22:00:00+00:00,655,6,0.440888,USD,PUBLISHED,PAUSED,0
pinterest,None,2025-10-19 05:00:00+00:00,377,5,0.385155,USD,PUBLISHED,PAUSED,0
pinterest,pin_3894,2025-09-29 13:00:00+00:00,80,3,0.070763,USD,VALIDATED,ACTIVE,0
pinterest,pin_2658,2025-09-24 13:00:00+00:00,53,3,0.013892,USD,VALIDATED,ACTIVE,0
pinterest,pin_1686,2025-12-07 18:00:00+00:00,181,18,0.128926,USD,VALIDATED,ACTIVE,0
pinterest,pin_1390,2025-11-21 20:00:00+00:00,301,7,0.044865,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-06 16:00:00+00:00,41,1,0.05102,USD,RECEIVED,ACTIVE,0
pinterest,None,2025-11-03 18:00:00+00:00,231,10,0.076152,USD,VALIDATED,ACTIVE,0
pinterest,pin_1911,2025-12-09 11:00:00+00:00,130,8,0.0013557918777743578,USD,RECEIVED,ACTIVE,0
pinterest,pin_1704,2025-10-04 18:00:00+00:00,342,2,0.233241,USD,ENRICHED,PAUSED,0
pinterest,pin_3696,2025-11-28 01:00:00+00:00,57,6,0.03687,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-26 12:00:00+00:00,282,7,0.071775,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1098,2025-11-23 02:00:00+00:00,38,0,0.030284,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-09-19 14:00:00+00:00,218,8,0.222373,USD,RECEIVED,ARCHIVED,0
pinterest,None,2025-10-25 18:00:00+00:00,1001,16,0.488979,USD,VALIDATED,ACTIVE,0
pinterest,pin_398,2025-09-19 08:00:00+00:00,473,21,0.287126,USD,PUBLISHED,ACTIVE,0
pinterest,pin_65,2025-10-10 17:00:00+00:00,186,7,0.340338,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-10-08 11:00:00+00:00,51,3,0.041947,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-16 05:00:00+00:00,270,22,0.12908,USD,ENRICHED,ACTIVE,0
pinterest,pin_2114,2026-01-03 10:00:00+00:00,75,1,0.048851,USD,VALIDATED,ACTIVE,0
pinterest,pin_795,2025-11-29 20:00:00+00:00,320,14,0.081188,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-14 20:00:00+00:00,489,24,0.314729,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2058,2025-11-26 13:00:00+00:00,103,2,0.131147,USD,VALIDATED,LIMITED,0
pinterest,None,2025-11-09 07:00:00+00:00,131,133,0.028959,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1911,2025-09-27 05:00:00+00:00,202,12,0.181397,USD,PUBLISHED,LIMITED,0
pinterest,pin_964,2025-11-10 23:00:00+00:00,254,6,0.138761,USD,VALIDATED,ACTIVE,0
pinterest,pin_3125,2025-10-09 16:00:00+00:00,85,3,0.09811,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-09-23 09:00:00+00:00,149,0,0.09303,USD,ENRICHED,ACTIVE,0
pinterest,pin_1994,2025-09-27 04:00:00+00:00,130,1,0.113893,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-11-23 19:00:00+00:00,192,2,0.20656,USD,RECEIVED,ACTIVE,0
pinterest,pin_121,2025-12-28 06:00:00+00:00,829,2,0.602838,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-09 02:00:00+00:00,268,10,0.245727,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-11-10 20:00:00+00:00,332,8,0.615429,USD,VALIDATED,ACTIVE,0
pinterest,pin_2104,2026-01-12 02:00:00+00:00,138,2,0.14903,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-10-06 03:00:00+00:00,1010,29,0.237868,USD,VALIDATED,LIMITED,0
pinterest,pin_3578,2026-01-15 20:00:00+00:00,115,1,0.109355,USD,PUBLISHED,PAUSED,0
pinterest,None,2025-10-30 11:00:00+00:00,35,2,0.031577,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3294,2025-11-10 12:00:00+00:00,111,3,0.026359,USD,PUBLISHED,PAUSED,0
pinterest,pin_2490,2025-09-22 06:00:00+00:00,33,0,0.001454,USD,VALIDATED,PAUSED,0
pinterest,pin_21,2025-12-16 21:00:00+00:00,197,2,0.119738,USD,PUBLISHED,ACTIVE,0
pinterest,None,2026-01-08 01:00:00+00:00,147,8,0.077633,USD,VALIDATED,ACTIVE,0
pinterest,pin_3852,2026-01-01 04:00:00+00:00,87,0,0.018134,USD,ENRICHED,ACTIVE,0
pinterest,pin_2031,2025-11-22 12:00:00+00:00,438,10,0.264522,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-12-22 05:00:00+00:00,68,1,0.038654,USD,ENRICHED,ACTIVE,0
pinterest,None,2026-01-04 04:00:00+00:00,340,8,0.153959,USD,RECEIVED,LIMITED,0
pinterest,pin_917,2025-12-29 00:00:00+00:00,240,11,0.159267,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3622,2025-11-13 23:00:00+00:00,97,5,0.069175,USD,VALIDATED,ACTIVE,0
pinterest,pin_1545,2025-10-31 22:00:00+00:00,103,6,0.024344,USD,ENRICHED,ACTIVE,0
pinterest,pin_3338,2025-10-27 01:00:00+00:00,315,10,0.180036,USD,VALIDATED,ACTIVE,0
pinterest,pin_3676,2025-12-25 02:00:00+00:00,78,10,0.01516,USD,VALIDATED,ACTIVE,0
pinterest,pin_1162,2025-10-04 20:00:00+00:00,426,25,0.259829,USD,VALIDATED,PAUSED,0
pinterest,pin_2288,2025-11-26 22:00:00+00:00,185,1,-0.295957,USD,VALIDATED,ACTIVE,0
pinterest,pin_216,2025-10-20 17:00:00+00:00,59,2,0.095895,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1011,2025-10-24 19:00:00+00:00,278,3,0.359245,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3292,2025-12-18 10:00:00+00:00,271,5,0.05388,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-12-19 22:00:00+00:00,175,5,0.019412,USD,ENRICHED,ACTIVE,0
pinterest,pin_1268,2025-10-28 22:00:00+00:00,172,6,0.12685716137630976,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-17 16:00:00+00:00,367,49,0.111517,USD,RECEIVED,DRAFT,0
pinterest,pin_3600,2025-11-13 14:00:00+00:00,165,4,0.139638,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-10-03 11:00:00+00:00,126,5,0.175988,USD,ENRICHED,ACTIVE,0
pinterest,pin_789,2025-10-24 03:00:00+00:00,362,23,0.126753,USD,ENRICHED,ACTIVE,0
pinterest,pin_2588,2026-01-08 04:00:00+00:00,72,1,0.10411,USD,PUBLISHED,DISAPPROVED,0
pinterest,None,2025-10-21 02:00:00+00:00,79,4,0.062277,USD,VALIDATED,PAUSED,0
pinterest,pin_292,2025-09-18 19:00:00+00:00,47,3,0.004211,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-12-28 07:00:00+00:00,279,15,0.147894,USD,VALIDATED,DRAFT,0
pinterest,pin_3579,2025-10-05 09:00:00+00:00,59,3,0.026032,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-11 01:00:00+00:00,403,3,0.484861,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-10-03 07:00:00+00:00,70,1,0.0583,USD,VALIDATED,LIMITED,0
pinterest,pin_2427,2025-11-26 06:00:00+00:00,125,1,0.098269,USD,PUBLISHED,PAUSED,0
pinterest,None,2025-12-28 20:00:00+00:00,70,6,0.039388,USD,ENRICHED,ARCHIVED,0
pinterest,pin_1625,2025-11-30 18:00:00+00:00,234,7,0.285568,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-11-16 17:00:00+00:00,203,5,0.107923,USD,VALIDATED,ACTIVE,0
pinterest,pin_3645,2025-11-26 19:00:00+00:00,115,12,0.012719,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2291,2025-09-19 07:00:00+00:00,150,4,0.028491,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-18 23:00:00+00:00,149,12,0.196711,USD,VALIDATED,ACTIVE,0
pinterest,pin_2277,2025-12-22 17:00:00+00:00,136,14,0.076076,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-06 06:00:00+00:00,40,0,0.019982,USD,VALIDATED,ACTIVE,0
pinterest,pin_3451,2025-11-28 16:00:00+00:00,124,1,0.102186,USD,VALIDATED,ACTIVE,0
pinterest,pin_341,2025-10-31 15:00:00+00:00,80,2,0.033551,USD,VALIDATED,ACTIVE,0
pinterest,pin_1330,2025-10-20 19:00:00+00:00,108,5,0.020764,USD,ENRICHED,LIMITED,0
pinterest,None,2025-10-17 01:00:00+00:00,177,11,0.200015,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-11-26 22:00:00+00:00,148,11,0.037442,USD,PUBLISHED,DRAFT,0
pinterest,pin_2857,2025-11-21 03:00:00+00:00,16,0,0.000617,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-11-05 01:00:00+00:00,98,1,0.126755,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-23 21:00:00+00:00,35,1,0.017352,USD,ENRICHED,ACTIVE,0
pinterest,pin_1539,2025-12-20 15:00:00+00:00,162,16,0.162941,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-12-05 07:00:00+00:00,175,242,0.113818,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2121,2025-10-25 17:00:00+00:00,422,23,0.191119,USD,ENRICHED,PAUSED,0
pinterest,pin_2849,2025-12-17 06:00:00+00:00,164,5,0.199111,USD,ENRICHED,ACTIVE,0
pinterest,pin_1769,2026-01-02 00:00:00+00:00,129,9,0.11675,USD,PUBLISHED,ACTIVE,0
pinterest,pin_604,2025-10-04 20:00:00+00:00,462,23,0.31336,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-23 02:00:00+00:00,432,14,0.253711,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1556,2025-11-02 21:00:00+00:00,137,4,0.021484,USD,VALIDATED,DISAPPROVED,0
pinterest,pin_3648,2025-10-26 15:00:00+00:00,202,5,0.065272,USD,VALIDATED,ACTIVE,0
pinterest,pin_3483,2025-12-30 08:00:00+00:00,642,17,0.410768,USD,PUBLISHED,ARCHIVED,0
pinterest,None,2025-09-30 16:00:00+00:00,163,6,0.029634,USD,VALIDATED,ARCHIVED,0
pinterest,pin_1417,2025-11-27 19:00:00+00:00,233,3,0.133032,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3050,2026-01-15 20:00:00+00:00,157,10,0.143795,USD,VALIDATED,PAUSED,0
pinterest,None,2025-11-24 08:00:00+00:00,390,4,0.056946,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-09-25 02:00:00+00:00,134,7,0.117227,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3579,2025-11-17 14:00:00+00:00,128,4,0.015539,USD,RECEIVED,ACTIVE,0
pinterest,None,2026-01-14 10:00:00+00:00,137,4,0.034131,USD,ENRICHED,DRAFT,0
pinterest,None,2025-11-27 09:00:00+00:00,400,10,0.18836,USD,ENRICHED,ARCHIVED,0
pinterest,pin_597,2025-12-01 14:00:00+00:00,150,10,0.034928,USD,VALIDATED,ACTIVE,0
pinterest,pin_3383,2025-09-24 04:00:00+00:00,601,67,0.415089,USD,PUBLISHED,ACTIVE,0
pinterest,None,2026-01-07 12:00:00+00:00,196,4,0.103418,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-10-10 04:00:00+00:00,112,3,0.023983,USD,PUBLISHED,ACTIVE,0
pinterest,None,2025-11-28 22:00:00+00:00,189,4,0.184059,USD,RECEIVED,ACTIVE,0
pinterest,pin_1653,2025-11-13 11:00:00+00:00,242,5,0.061046,USD,ENRICHED,ACTIVE,0
pinterest,pin_1711,2025-11-19 14:00:00+00:00,83,1,0.156085,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-10-01 08:00:00+00:00,120,6,0.044738,USD,VALIDATED,DRAFT,0
pinterest,None,2025-10-30 13:00:00+00:00,120,8,0.19357,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1482,2026-01-09 00:00:00+00:00,174,17,0.032383,USD,ENRICHED,ACTIVE,0
pinterest,pin_830,2025-11-15 10:00:00+00:00,78,1,0.081225,USD,VALIDATED,ACTIVE,0
pinterest,pin_3920,2025-11-08 14:00:00+00:00,99,3,0.062835,USD,ENRICHED,ACTIVE,0
pinterest,pin_1424,2026-01-12 03:00:00+00:00,76,0,0.096956,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3293,2025-12-27 03:00:00+00:00,77,1,0.071517,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-10-26 11:00:00+00:00,352,6,0.481421,USD,ENRICHED,ACTIVE,0
pinterest,pin_1032,2026-01-03 10:00:00+00:00,469,13,0.364675,USD,ENRICHED,PAUSED,0
pinterest,pin_2375,2025-11-12 22:00:00+00:00,348,18,0.209786,USD,PUBLISHED,PAUSED,0
pinterest,pin_1910,2025-10-29 10:00:00+00:00,289,6,0.190303,USD,ENRICHED,ACTIVE,0
pinterest,pin_3314,2025-10-18 21:00:00+00:00,333,39,0.105473,USD,VALIDATED,PAUSED,0
pinterest,None,2025-12-12 09:00:00+00:00,87,7,0.036996,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2405,2025-11-06 12:00:00+00:00,140,4,0.091133,USD,VALIDATED,ACTIVE,0
pinterest,pin_3871,2025-11-09 17:00:00+00:00,199,8,0.150369,USD,VALIDATED,ACTIVE,0
pinterest,pin_2522,2025-12-20 07:00:00+00:00,57,1,0.093389,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-13 14:00:00+00:00,376,11,0.120792,USD,VALIDATED,ACTIVE,0
pinterest,pin_1572,2025-10-08 14:00:00+00:00,321,19,0.453886,USD,ENRICHED,ARCHIVED,0
pinterest,pin_986,2025-12-31 08:00:00+00:00,121,14,0.017872,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-01 22:00:00+00:00,464,13,0.567251,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3050,2025-11-18 06:00:00+00:00,213,0,0.241662,USD,ENRICHED,ACTIVE,0
pinterest,pin_3314,2025-12-19 00:00:00+00:00,60,0,0.041254,USD,VALIDATED,ACTIVE,0
pinterest,pin_3163,2025-11-23 10:00:00+00:00,99,1,0.0003763209049083577,USD,ENRICHED,ACTIVE,0
pinterest,pin_202,2025-12-17 18:00:00+00:00,428,6,0.789247,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-10 22:00:00+00:00,122,21,0.063204,USD,ENRICHED,DRAFT,0
pinterest,pin_2709,2025-09-28 14:00:00+00:00,164,11,0.016219,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2051,2025-12-01 10:00:00+00:00,77,2,0.064366,USD,ENRICHED,PAUSED,0
pinterest,None,2025-10-28 11:00:00+00:00,208,14,0.169563,USD,PUBLISHED,DISAPPROVED,0
pinterest,pin_2624,2025-12-20 12:00:00+00:00,69,2,0.136161,USD,ENRICHED,DISAPPROVED,0
pinterest,None,2026-01-13 05:00:00+00:00,160,2,0.043542,USD,PUBLISHED,PAUSED,0
pinterest,None,2026-01-14 12:00:00+00:00,49,5,0.05642,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-12-15 05:00:00+00:00,17,0,0.023958,USD,PUBLISHED,LIMITED,0
pinterest,pin_1643,2025-10-16 23:00:00+00:00,144,0,0.068318,USD,PUBLISHED,ACTIVE,0
pinterest,pin_1767,2025-12-07 11:00:00+00:00,200,5,0.133704,USD,ENRICHED,ARCHIVED,0
pinterest,pin_1896,2025-09-20 15:00:00+00:00,299,4,0.172105,USD,PUBLISHED,DISAPPROVED,0
pinterest,pin_3880,2025-12-12 17:00:00+00:00,128,4,0.043408,USD,RECEIVED,ACTIVE,0
pinterest,pin_3288,2025-11-02 21:00:00+00:00,79,3,0.030729,USD,PUBLISHED,ACTIVE,0
pinterest,pin_161,2025-10-12 01:00:00+00:00,333,2,0.108665,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-11-23 11:00:00+00:00,47,1,0.007699,USD,RECEIVED,DISAPPROVED,0
pinterest,pin_1004,2025-10-04 04:00:00+00:00,238,22,0.03636,USD,PUBLISHED,ACTIVE,0
pinterest,pin_51,2025-11-15 10:00:00+00:00,33,0,0.013425,USD,ENRICHED,PAUSED,0
pinterest,pin_343,2025-10-17 04:00:00+00:00,53,1,0.011714,USD,VALIDATED,ACTIVE,0
pinterest,None,2025-12-30 06:00:00+00:00,624,23,0.092509,USD,VALIDATED,ACTIVE,0
pinterest,pin_3111,2025-10-07 05:00:00+00:00,363,25,0.566801,USD,PUBLISHED,DRAFT,0
pinterest,None,2025-09-30 06:00:00+00:00,182,1,0.01232,USD,ENRICHED,ACTIVE,0
pinterest,pin_1398,2025-12-16 09:00:00+00:00,62,2,0.071387,USD,PUBLISHED,ACTIVE,0
pinterest,pin_3852,2025-11-04 16:00:00+00:00,170,4,0.050715,USD,ENRICHED,ACTIVE,0
pinterest,None,2025-12-09 12:00:00+00:00,138,4,0.0021309291327493186,USD,VALIDATED,ACTIVE,0
pinterest,pin_2718,2025-11-24 11:00:00+00:00,287,4,0.173432,USD,VALIDATED,LIMITED,0
pinterest,pin_3458,2025-11-20 19:00:00+00:00,185,12,0.260409,USD,VALIDATED,ACTIVE,0
pinterest,None,2026-01-14 14:00:00+00:00,148,11,0.057647,USD,ENRICHED,ACTIVE,0
pinterest,pin_1629,2025-12-27 07:00:00+00:00,233,7,0.136555,USD,ENRICHED,ACTIVE,0
pinterest,pin_520,2025-10-15 23:00:00+00:00,416,15,0.23701,USD,RECEIVED,DRAFT,0
pinterest,None,2025-11-10 16:00:00+00:00,95,1,0.024447,USD,ENRICHED,ACTIVE,0
pinterest,pin_73,2025-11-22 06:00:00+00:00,106,2,0.098496,USD,PUBLISHED,ACTIVE,0
pinterest,pin_2643,2025-10-16 03:00:00+00:00,74,1,0.015818,USD,VALIDATED,ACTIVE,0
pinterest,pin_124,2026-01-03 18:00:00+00:00,98,0,0.010576,USD,PUBLISHED,LIMITED,0
pinterest,pin_2075,2025-11-27 06:00:00+00:00,1023,8,0.516421,USD,PUBLISHED,ACTIVE,0
