platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status,video_views
tiktok,tt_ad_830,2025-11-04 07:00:00+00:00,120,6,0.186111,USD,VALIDATED,ENABLE,28
tiktok,tt_ad_1566,2025-11-10 01:00:00+00:00,81,1,0.062707,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_39,2025-12-05 17:00:00+00:00,157,10,0.06446,USD,VALIDATED,DRAFT,30
tiktok,tt_ad_959,2025-12-30 13:00:00+00:00,210,2,0.030799,USD,PUBLISHED,ENABLE,16
tiktok,tt_ad_650,2025-10-27 07:00:00+00:00,549,707,0.32045,USD,ENRICHED,PAUSE,0
tiktok,tt_ad_1822,2025-09-19 11:00:00+00:00,205,14,0.003454297810391304,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_340,2025-12-25 00:00:00+00:00,325,39,0.297548,USD,VALIDATED,ENABLE,33
tiktok,tt_ad_1912,2025-12-04 13:00:00+00:00,144,3,0.095305,USD,VALIDATED,ENABLE,44
tiktok,tt_ad_1489,2026-01-08 13:00:00+00:00,266,19,0.103447,USD,RECEIVED,ENABLE,26
tiktok,tt_ad_219,2025-09-26 10:00:00+00:00,172,8,0.08265,USD,VALIDATED,ENABLE,35
tiktok,tt_ad_1825,2025-12-20 20:00:00+00:00,121,12,0.07091,USD,ENRICHED,ARCHIVE,0
tiktok,tt_ad_300,2025-12-31 21:00:00+00:00,290,23,0.628619,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_1617,2025-09-28 20:00:00+00:00,71,4,0.048844,USD,ENRICHED,ENABLE,10
tiktok,tt_ad_1349,2025-11-04 04:00:00+00:00,110,1,0.191821,USD,VALIDATED,ENABLE,4
tiktok,tt_ad_931,2025-12-01 03:00:00+00:00,75,7,0.038847,USD,VALIDATED,DRAFT,11
tiktok,tt_ad_1861,2025-10-16 12:00:00+00:00,102,2,0.026796,USD,PUBLISHED,ENABLE,24
tiktok,tt_ad_579,2025-10-18 20:00:00+00:00,189,4,0.135582,USD,RECEIVED,LIMITED,37
tiktok,tt_ad_822,2025-12-03 18:00:00+00:00,228,0,0.115934,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_590,2025-11-26 02:00:00+00:00,218,9,0.30667,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_554,2025-12-04 00:00:00+00:00,486,3,0.373361,USD,VALIDATED,ENABLE,44
tiktok,tt_ad_1888,2025-10-13 11:00:00+00:00,371,4,0.275562,USD,ENRICHED,ENABLE,52
tiktok,tt_ad_690,2025-10-21 19:00:00+00:00,177,18,0.148197,USD,PUBLISHED,PAUSE,5
tiktok,tt_ad_823,2025-11-15 09:00:00+00:00,52,4,0.032472,USD,ENRICHED,ENABLE,12
tiktok,tt_ad_1740,2025-11-15 12:00:00+00:00,191,2,0.02076,USD,VALIDATED,PAUSE,0
tiktok,tt_ad_34,2025-12-21 13:00:00+00:00,341,21,0.327471,USD,VALIDATED,ENABLE,81
tiktok,tt_ad_1069,2025-10-10 08:00:00+00:00,82,2,0.234782,USD,ENRICHED,ENABLE,20
tiktok,tt_ad_1673,2025-11-21 13:00:00+00:00,732,20,0.245506,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_585,2025-12-25 13:00:00+00:00,83,1,0.029978,USD,ENRICHED,ENABLE,18
tiktok,tt_ad_1697,2025-12-18 22:00:00+00:00,83,2,0.044855,USD,VALIDATED,ENABLE,15
tiktok,tt_ad_911,2025-09-28 23:00:00+00:00,528,6,0.425638,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_243,2025-10-08 09:00:00+00:00,121,4,0.073202,USD,VALIDATED,DRAFT,0
tiktok,tt_ad_319,2025-10-08 09:00:00+00:00,477,18,0.627519,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_1713,2025-11-01 11:00:00+00:00,80,6,0.02742,USD,PUBLISHED,ENABLE,6
tiktok,tt_ad_293,2025-11-10 17:00:00+00:00,444,64,0.199076,USD,VALIDATED,ENABLE,33
tiktok,tt_ad_1035,2025-10-22 19:00:00+00:00,244,4,0.124478,USD,ENRICHED,ENABLE,80
tiktok,tt_ad_16,2025-10-01 19:00:00+00:00,258,5,-0.126727,USD,RECEIVED,ENABLE,10
tiktok,tt_ad_211,2025-11-06 02:00:00+00:00,169,9,-0.02238,USD,RECEIVED,PAUSE,20
tiktok,tt_ad_839,2025-12-20 01:00:00+00:00,159,0,0.190137,USD,ENRICHED,PAUSE,30
tiktok,tt_ad_1822,2025-12-25 13:00:00+00:00,50,0,0.057627,USD,ENRICHED,ENABLE,10
tiktok,tt_ad_1359,2025-12-19 06:00:00+00:00,357,19,0.441925,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_290,2025-10-27 04:00:00+00:00,59,1,0.014403,USD,PUBLISHED,ARCHIVE,0
tiktok,tt_ad_1849,2025-09-27 18:00:00+00:00,67,0,0.002862,USD,RECEIVED,ENABLE,28
tiktok,tt_ad_481,2025-10-03 07:00:00+00:00,493,5,0.265748,USD,ENRICHED,ENABLE,78
tiktok,tt_ad_812,2025-11-25 20:00:00+00:00,46,0,0.062388,USD,ENRICHED,ENABLE,8
tiktok,tt_ad_1232,2025-12-19 13:00:00+00:00,459,3,0.079897,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_1073,2025-12-23 05:00:00+00:00,43,0,0.015418,USD,VALIDATED,DRAFT,14
tiktok,tt_ad_1160,2026-01-08 02:00:00+00:00,136,7,0.302599,USD,PUBLISHED,ENABLE,11
tiktok,tt_ad_1054,2026-01-09 04:00:00+00:00,193,1,0.126472,USD,VALIDATED,PAUSE,17
tiktok,tt_ad_49,2026-01-11 06:00:00+00:00,82,0,0.055118,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_1553,2025-10-12 13:00:00+00:00,158,4,0.095445,USD,ENRICHED,ENABLE,14
tiktok,tt_ad_189,2025-12-26 11:00:00+00:00,33,1,0.014723,USD,VALIDATED,ARCHIVE,8
tiktok,tt_ad_700,2025-10-13 13:00:00+00:00,73,0,0.04536,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_983,2026-01-14 13:00:00+00:00,119,13,0.059029,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_509,2025-10-06 01:00:00+00:00,255,0,0.160612,USD,PUBLISHED,DRAFT,0
tiktok,tt_ad_736,2025-09-25 16:00:00+00:00,53,3,0.071373,USD,PUBLISHED,ENABLE,6
tiktok,tt_ad_1914,2025-12-18 00:00:00+00:00,213,9,0.003413312320520901,USD,PUBLISHED,ARCHIVE,74
tiktok,tt_ad_879,2025-09-19 09:00:00+00:00,59,0,0.045668,USD,ENRICHED,ENABLE,3
tiktok,tt_ad_757,2025-11-21 23:00:00+00:00,105,7,0.077105,USD,VALIDATED,ENABLE,17
tiktok,tt_ad_65,2025-12-25 17:00:00+00:00,420,14,0.031534,USD,PUBLISHED,ENABLE,67
tiktok,tt_ad_490,2025-12-17 20:00:00+00:00,134,2,0.088309,USD,VALIDATED,LIMITED,27
tiktok,tt_ad_355,2025-12-02 04:00:00+00:00,79,8,0.04143,USD,PUBLISHED,ENABLE,8
tiktok,tt_ad_166,2025-09-20 17:00:00+00:00,301,19,0.144132,USD,RECEIVED,ENABLE,15
tiktok,tt_ad_1047,2025-12-31 03:00:00+00:00,422,1,0.095897,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_1035,2025-10-14 14:00:00+00:00,67,0,0.033724,USD,VALIDATED,ENABLE,24
tiktok,tt_ad_1535,2025-11-25 15:00:00+00:00,64,2,0.02211,USD,PUBLISHED,ARCHIVE,5
tiktok,tt_ad_1354,2025-11-10 04:00:00+00:00,410,21,0.695869,USD,ENRICHED,PAUSE,93
tiktok,tt_ad_1892,2025-11-03 18:00:00+00:00,274,23,0.057501,USD,VALIDATED,LIMITED,33
tiktok,tt_ad_1661,2025-10-18 10:00:00+00:00,182,1,0.303126,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_1680,2025-10-28 13:00:00+00:00,117,6,0.207745,USD,ENRICHED,PAUSE,0
tiktok,tt_ad_377,2025-10-29 02:00:00+00:00,126,2,0.12559,USD,ENRICHED,PAUSE,9
tiktok,tt_ad_568,2025-11-05 03:00:00+00:00,63,1,0.101451,USD,ENRICHED,PAUSE,14
tiktok,tt_ad_431,2025-11-23 19:00:00+00:00,84,0,0.066348,USD,VALIDATED,LIMITED,13
tiktok,tt_ad_251,2026-01-07 02:00:00+00:00,47,1,0.010529,USD,ENRICHED,ENABLE,1
tiktok,tt_ad_750,2025-12-30 14:00:00+00:00,83,2,0.046585,USD,ENRICHED,ENABLE,17
tiktok,tt_ad_1273,2025-11-08 00:00:00+00:00,242,8,0.219741,USD,ENRICHED,ENABLE,23
tiktok,tt_ad_1148,2025-11-10 02:00:00+00:00,228,6,0.054324,USD,VALIDATED,ENABLE,10
tiktok,tt_ad_1116,2025-10-14 07:00:00+00:00,107,0,0.011252,USD,ENRICHED,ENABLE,20
tiktok,tt_ad_1313,2026-01-05 17:00:00+00:00,251,5,0.312907,USD,PUBLISHED,ARCHIVE,63
tiktok,tt_ad_238,2025-11-15 21:00:00+00:00,396,0,0.091916,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_1763,2026-01-05 00:00:00+00:00,15,0,0.002098,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_1687,2025-12-05 00:00:00+00:00,43,4,0.052189,USD,ENRICHED,ENABLE,5
tiktok,tt_ad_1681,2025-12-30 01:00:00+00:00,142,2,0.131174,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_1850,2025-10-02 13:00:00+00:00,48,3,0.006336,USD,ENRICHED,ENABLE,15
tiktok,tt_ad_170,2025-09-23 20:00:00+00:00,161,7,0.072222,USD,VALIDATED,LIMITED,21
tiktok,tt_ad_1699,2025-10-08 01:00:00+00:00,371,34,0.207651,USD,ENRICHED,ENABLE,92
tiktok,tt_ad_539,2025-11-03 04:00:00+00:00,35,4,0.006597,USD,PUBLISHED,ENABLE,1
tiktok,tt_ad_1945,2025-09-30 11:00:00+00:00,138,11,0.172877,USD,VALIDATED,PAUSE,41
tiktok,tt_ad_478,2025-12-02 13:00:00+00:00,39,0,0.020059,USD,VALIDATED,PAUSE,0
tiktok,tt_ad_1304,2025-10-30 15:00:00+00:00,184,10,0.019849,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_762,2025-12-07 04:00:00+00:00,96,5,0.004779,USD,PUBLISHED,ENABLE,3
tiktok,tt_ad_180,2025-09-21 10:00:00+00:00,283,11,0.300066,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_1837,2025-09-20 08:00:00+00:00,415,14,0.133482,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_1555,2025-12-02 23:00:00+00:00,117,14,0.084549,USD,ENRICHED,ENABLE,13
tiktok,tt_ad_1573,2025-11-17 21:00:00+00:00,152,3,0.061312,USD,VALIDATED,ENABLE,1
tiktok,tt_ad_262,2025-10-24 22:00:00+00:00,32,0,0.030523,USD,VALIDATED,ENABLE,9
tiktok,tt_ad_904,2025-11-03 11:00:00+00:00,87,3,0.027966,USD,PUBLISHED,ENABLE,6
tiktok,tt_ad_1200,2025-10-15 04:00:00+00:00,985,10,1.03662,USD,VALIDATED,ENABLE,326
tiktok,tt_ad_338,2025-11-05 11:00:00+00:00,134,3,0.120096,USD,PUBLISHED,PAUSE,0
tiktok,tt_ad_461,2025-12-09 05:00:00+00:00,85,4,0.041655,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_667,2025-11-09 14:00:00+00:00,618,16,0.052913,USD,ENRICHED,ARCHIVE,103
tiktok,tt_ad_1494,2025-11-06 12:00:00+00:00,291,6,0.161422,USD,RECEIVED,ENABLE,22
tiktok,tt_ad_1723,2025-11-25 14:00:00+00:00,61,2,0.021612,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_363,2026-01-16 01:00:00+00:00,890,25,0.295231,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_535,2026-01-04 11:00:00+00:00,171,11,0.069142,USD,RECEIVED,ENABLE,16
tiktok,tt_ad_1893,2025-12-22 03:00:00+00:00,21,0,0.01226,USD,PUBLISHED,DRAFT,2
tiktok,tt_ad_724,2025-10-07 18:00:00+00:00,61,1,0.011955,USD,ENRICHED,ENABLE,10
tiktok,tt_ad_1556,2025-12-06 19:00:00+00:00,93,0,0.071165,USD,RECEIVED,ENABLE,6
tiktok,tt_ad_1167,2025-11-20 03:00:00+00:00,55,2,0.034622,USD,ENRICHED,ENABLE,5
tiktok,tt_ad_163,2025-11-10 07:00:00+00:00,234,2,0.027233,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_1849,2025-12-28 04:00:00+00:00,171,3,0.065037,USD,VALIDATED,ENABLE,27
tiktok,tt_ad_616,2026-01-13 17:00:00+00:00,130,5,0.077456,USD,RECEIVED,ENABLE,15
tiktok,tt_ad_649,2025-10-14 11:00:00+00:00,53,4,0.044903,USD,ENRICHED,ENABLE,5
tiktok,tt_ad_1271,2026-01-16 03:00:00+00:00,236,27,0.003426189085202104,USD,RECEIVED,ENABLE,74
tiktok,tt_ad_1800,2025-09-22 04:00:00+00:00,264,2,0.182949,USD,VALIDATED,ENABLE,6
tiktok,tt_ad_318,2025-10-27 12:00:00+00:00,176,24,0.224305,USD,RECEIVED,DRAFT,37
tiktok,tt_ad_1301,2025-12-18 08:00:00+00:00,356,3,0.555645,USD,PUBLISHED,ENABLE,40
tiktok,tt_ad_1456,2025-11-08 03:00:00+00:00,161,1,0.0034486941487360673,USD,ENRICHED,ENABLE,10
tiktok,tt_ad_384,2026-01-09 08:00:00+00:00,110,2,0.062572,USD,ENRICHED,PAUSE,0
tiktok,tt_ad_1545,2025-12-03 02:00:00+00:00,68,0,0.049498,USD,ENRICHED,ENABLE,6
tiktok,tt_ad_300,2025-11-06 05:00:00+00:00,335,17,0.247712,USD,ENRICHED,PAUSE,86
tiktok,tt_ad_498,2026-01-02 08:00:00+00:00,601,16,0.12529,USD,PUBLISHED,ENABLE,257
tiktok,tt_ad_59,2026-01-13 22:00:00+00:00,117,9,0.10581,USD,ENRICHED,PAUSE,19
tiktok,tt_ad_986,2025-12-25 15:00:00+00:00,76,5,0.033165,USD,PUBLISHED,ENABLE,35
tiktok,tt_ad_399,2025-10-11 06:00:00+00:00,355,2,0.075056,USD,VALIDATED,PAUSE,67
tiktok,tt_ad_1823,2025-12-20 13:00:00+00:00,565,6,0.424992,USD,VALIDATED,PAUSE,179
tiktok,tt_ad_524,2025-11-24 20:00:00+00:00,206,1,0.267688,USD,ENRICHED,LIMITED,0
tiktok,tt_ad_942,2026-01-14 12:00:00+00:00,79,1,0.059654,USD,VALIDATED,PAUSE,0
tiktok,tt_ad_1372,2026-01-02 17:00:00+00:00,72,1,0.067665,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_75,2025-12-05 21:00:00+00:00,71,1,0.11984,USD,ENRICHED,LIMITED,0
tiktok,tt_ad_1571,2025-12-28 13:00:00+00:00,204,7,0.030527,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_1345,2025-10-26 05:00:00+00:00,92,2,0.036584,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_1109,2025-12-21 19:00:00+00:00,144,5,0.101241,USD,VALIDATED,PAUSE,9
tiktok,tt_ad_118,2025-10-31 07:00:00+00:00,91,6,0.07374,USD,ENRICHED,ENABLE,33
tiktok,tt_ad_189,2025-11-08 21:00:00+00:00,163,225,0.051905,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_1921,2025-10-08 14:00:00+00:00,103,5,0.030884,USD,RECEIVED,PAUSE,11
tiktok,tt_ad_1624,2025-12-30 03:00:00+00:00,439,17,0.244173,USD,PUBLISHED,ENABLE,20
tiktok,tt_ad_1246,2025-10-22 17:00:00+00:00,125,5,0.057713,USD,PUBLISHED,ENABLE,32
tiktok,tt_ad_819,2025-12-11 08:00:00+00:00,1140,15,1.110215,USD,PUBLISHED,PAUSE,148
tiktok,tt_ad_411,2025-10-11 14:00:00+00:00,227,11,0.215266,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_1181,2025-12-31 12:00:00+00:00,242,20,0.068012,USD,VALIDATED,ENABLE,112
tiktok,tt_ad_1770,2025-11-01 03:00:00+00:00,213,3,0.183149,USD,VALIDATED,ENABLE,7
tiktok,tt_ad_1914,2026-01-12 08:00:00+00:00,72,1,0.010738,USD,VALIDATED,ENABLE,9
tiktok,tt_ad_976,2025-09-28 07:00:00+00:00,55,3,0.006567,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_1191,2025-10-06 07:00:00+00:00,631,52,0.613635,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_1961,2026-01-09 21:00:00+00:00,48,1,0.01696,USD,VALIDATED,ENABLE,8
tiktok,tt_ad_1425,2025-10-28 02:00:00+00:00,133,0,0.080547,USD,PUBLISHED,DRAFT,13
tiktok,tt_ad_1450,2025-10-13 00:00:00+00:00,301,15,0.029188,USD,PUBLISHED,ENABLE,30
tiktok,tt_ad_1668,2025-09-23 11:00:00+00:00,398,4,0.185575,USD,ENRICHED,ENABLE,21
tiktok,tt_ad_432,2025-10-02 07:00:00+00:00,35,1,0.010831,USD,PUBLISHED,ENABLE,10
tiktok,tt_ad_1044,2025-11-12 11:00:00+00:00,106,4,0.044818,USD,VALIDATED,ARCHIVE,11
tiktok,tt_ad_1735,2025-09-24 19:00:00+00:00,232,4,0.18863,USD,VALIDATED,LIMITED,114
tiktok,tt_ad_838,2025-09-28 11:00:00+00:00,336,13,0.321558,USD,VALIDATED,ENABLE,17
tiktok,tt_ad_1599,2025-12-23 21:00:00+00:00,297,9,0.545537,USD,PUBLISHED,ARCHIVE,108
tiktok,tt_ad_121,2025-09-27 15:00:00+00:00,159,2,0.153182,USD,ENRICHED,ENABLE,59
tiktok,tt_ad_1524,2025-12-03 14:00:00+00:00,52,1,0.029313,USD,ENRICHED,ENABLE,10
tiktok,tt_ad_482,2025-11-03 10:00:00+00:00,80,1,0.019408,USD,VALIDATED,ENABLE,14
tiktok,tt_ad_1476,2025-10-16 00:00:00+00:00,218,2,0.110352,USD,ENRICHED,ENABLE,38
tiktok,tt_ad_1033,2025-11-10 23:00:00+00:00,80,2,0.048466,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_1032,2025-09-22 22:00:00+00:00,74,1,0.049205,USD,VALIDATED,LIMITED,10
tiktok,tt_ad_875,2025-09-23 10:00:00+00:00,82,2,0.153619,USD,VALIDATED,ENABLE,4
tiktok,tt_ad_1752,2025-12-01 02:00:00+00:00,493,9,0.47504,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_304,2025-09-27 17:00:00+00:00,219,19,0.227011,USD,PUBLISHED,ARCHIVE,77
tiktok,tt_ad_418,2025-11-30 16:00:00+00:00,193,2,0.120821,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_1807,2025-12-29 09:00:00+00:00,92,2,0.008374,USD,VALIDATED,ENABLE,7
tiktok,tt_ad_271,2025-10-24 19:00:00+00:00,108,0,0.12481,USD,PUBLISHED,ENABLE,21
tiktok,tt_ad_1953,2025-11-10 23:00:00+00:00,322,1,0.618725,USD,RECEIVED,ARCHIVE,12
tiktok,tt_ad_1690,2025-10-06 14:00:00+00:00,103,2,0.05912,USD,ENRICHED,ENABLE,2
tiktok,tt_ad_697,2025-12-09 02:00:00+00:00,245,18,0.074225,USD,PUBLISHED,ENABLE,8
tiktok,tt_ad_214,2026-01-16 20:00:00+00:00,188,17,0.017538,USD,PUBLISHED,DRAFT,43
tiktok,tt_ad_144,2025-11-09 05:00:00+00:00,232,6,0.09289,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_55,2025-12-24 06:00:00+00:00,92,2,0.019595,USD,PUBLISHED,ENABLE,2
tiktok,tt_ad_372,2025-11-02 08:00:00+00:00,179,1,0.034404,USD,ENRICHED,ENABLE,60
tiktok,tt_ad_1228,2025-12-13 15:00:00+00:00,90,2,0.06933,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_1102,2025-10-25 23:00:00+00:00,554,20,0.454769,USD,RECEIVED,ENABLE,5
tiktok,tt_ad_467,2025-10-11 11:00:00+00:00,111,1,0.057288,USD,PUBLISHED,ENABLE,1
tiktok,tt_ad_38,2025-09-29 11:00:00+00:00,198,13,0.118985,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_102,2025-11-04 11:00:00+00:00,253,12,0.077817,USD,VALIDATED,ENABLE,68
tiktok,tt_ad_1445,2026-01-06 06:00:00+00:00,196,9,0.13279,USD,VALIDATED,DRAFT,87
tiktok,tt_ad_1400,2025-10-09 17:00:00+00:00,86,6,0.026186,USD,ENRICHED,ENABLE,9
tiktok,tt_ad_1216,2025-11-20 09:00:00+00:00,122,4,0.101949,USD,VALIDATED,LIMITED,0
tiktok,tt_ad_1205,2026-01-02 08:00:00+00:00,226,3,0.279856,USD,VALIDATED,ENABLE,52
tiktok,tt_ad_1844,2025-10-09 16:00:00+00:00,66,8,0.181475,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_1704,2025-10-31 19:00:00+00:00,414,5,-0.001740682078740269,USD,ENRICHED,LIMITED,0
tiktok,tt_ad_260,2025-12-24 16:00:00+00:00,298,3,0.145669,USD,RECEIVED,ENABLE,61
tiktok,tt_ad_1152,2025-11-20 02:00:00+00:00,265,12,0.104498,USD,ENRICHED,ENABLE,39
tiktok,tt_ad_1490,2025-12-07 22:00:00+00:00,131,4,0.008896,USD,ENRICHED,ENABLE,19
tiktok,tt_ad_1859,2025-11-01 17:00:00+00:00,89,0,0.090994,USD,VALIDATED,LIMITED,38
tiktok,tt_ad_1177,2025-12-28 14:00:00+00:00,285,22,0.066511,USD,ENRICHED,ENABLE,32
tiktok,tt_ad_1500,2025-10-16 12:00:00+00:00,265,1,0.111855,USD,RECEIVED,ENABLE,0
tiktok,tt_ad_257,2026-01-15 07:00:00+00:00,165,1,0.0006620354831782015,USD,VALIDATED,ENABLE,9
tiktok,tt_ad_569,2025-12-13 16:00:00+00:00,199,17,0.240491,USD,ENRICHED,ENABLE,12
tiktok,tt_ad_941,2025-11-22 19:00:00+00:00,99,4,0.039186,USD,PUBLISHED,REJECT,44
tiktok,tt_ad_248,2026-01-03 05:00:00+00:00,97,1,0.090648,USD,PUBLISHED,DRAFT,8
tiktok,tt_ad_1129,2025-09-22 17:00:00+00:00,114,18,0.137203,USD,RECEIVED,ENABLE,20
tiktok,tt_ad_237,2025-11-08 18:00:00+00:00,101,0,0.03446,USD,VALIDATED,ENABLE,23
tiktok,tt_ad_853,2025-09-25 06:00:00+00:00,255,14,0.233983,USD,VALIDATED,ENABLE,36
tiktok,tt_ad_1665,2025-11-04 13:00:00+00:00,57,2,0.00413,USD,PUBLISHED,ENABLE,0
tiktok,tt_ad_578,2026-01-13 19:00:00+00:00,130,0,0.18045,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_596,2026-01-14 03:00:00+00:00,69,0,0.017011,USD,ENRICHED,ENABLE,0
tiktok,tt_ad_618,2026-01-04 11:00:00+00:00,147,3,0.04791,USD,PUBLISHED,PAUSE,7
tiktok,tt_ad_750,2025-10-21 09:00:00+00:00,134,0,0.235367,USD,PUBLISHED,ENABLE,22
tiktok,tt_ad_1297,2025-12-02 23:00:00+00:00,515,8,0.156965,USD,ENRICHED,REJECT,33
tiktok,tt_ad_92,2026-01-07 03:00:00+00:00,208,12,0.060082,USD,ENRICHED,ENABLE,73
tiktok,tt_ad_515,2025-12-21 17:00:00+00:00,49,2,0.023632,USD,VALIDATED,ENABLE,0
tiktok,tt_ad_393,2025-09-24 20:00:00+00:00,289,6,0.080097,USD,PUBLISHED,LIMITED,87
